0.01141755789958834, 0.008506078969761906, 0.005883988014331707, 0.0121570859419465, 0.009838084410118514, 0.010283463346454904, 0.012371657994316228, 0.014000593315314128, 0.009418170931706021, 0.002387174654270527
3.6625388604024755E-4, 0.0011250335220744222, 8.656546700466385E-4, 0.0013950580627641845, 0.001209602106130726, 7.801118552623504E-4, 6.914840268570004E-4, 4.518845041515067E-4, 0.002347188525807699, 6.950214632429434E-4
0.010087016753972033, 0.0015337509480603387, 0.002890644084357951, 7.6446943355281E-4, 8.768815244997513E-4, 0.0010945383885692355, 4.50046685340803E-4, 0.0013668869376301258, 4.6009357396067593E-4, 5.378178568527094E-4
5.738073807380738E-4, 0.006935882768530025, 1.021251470730847E-4, 2.931502006785565E-4, 0.00363249042991755, 3.958814663328054E-4, 2.537250360459281E-4, 2.8022429152293496E-5, 2.53662641061176E-4, 6.712753690661152E-4
0.002701924903032471, 0.0013523172922744046, 7.244471950439532E-4, 2.5070704077877383E-4, 2.793353182038058E-4, 5.270536012008702E-4, 4.5584188185829756E-5, 4.8609895863714516E-4, 4.579694989363824E-4, 9.315398086883387E-6
4.824299029351035E-4, 2.688438127429523E-4, 3.7384342191345524E-4, 0.009472527226257818, 9.09822777551088E-5, 0.0017360944193629468, 4.556416857001065E-4, 2.712268948588942E-4, 3.361919298268322E-4, 0.001006706363221444
9.329718067582146E-5, 0.001693115668916152, 5.025955964363907E-4, 0.002475970497147702, 0.001234026810600948, 1.977400821331457E-4, 5.510779235776193E-4, 5.39464305445123E-4, 1.5612461242064967E-5, 1.5514351436201416E-4
2.4659193166692275E-4, 2.6491082070341976E-4, 7.995155031801088E-4, 1.323159705376439E-4, 0.0013801420219396547, 0.0020850006528085217, 0.0010307002836867426, 8.434560004589261E-4, 0.005028946925190487, 3.6993594791656284E-4
7.58227587717067E-4, 3.691451959157489E-4, 6.8125459846853966E-6, 0.005858231528824012, 4.345188318822044E-4, 8.342295086551312E-4, 1.7718696249686682E-4, 6.145242813906685E-5, 6.727846467049743E-4, 3.2597687448120583E-4
4.6735580322569784E-4, 0.0012471862261969947, 6.803517146223912E-5, 9.613020757821216E-5, 2.0023978714510628E-5, 5.187186496645176E-5, 0.0010613439918630294, 1.9005376005992283E-4, 0.0017865744583174087, 6.758335090954036E-5
9.528336854978713E-5, 8.00152349007251E-6, 5.356066861567989E-4, 0.0010136286023002055, 0.002153370658424746, 3.873135015185757E-4, 0.0012874126435307343, 6.008997255349903E-4, 2.636755154553252E-4, 2.760415276874253E-6
8.997213966158065E-5, 1.283165910733552E-4, 4.904916746251345E-5, 4.2733779916487286E-4, 0.002151939928212629, 5.9437483654692E-6, 0.0, 9.955056353342711E-5, 2.0803961074188525E-5, 9.000900090009E-5
8.551997260922529E-4, 7.448702424338148E-4, 0.0028779157830960316, 0.0035763032383263334, 1.7808276756106249E-4, 0.0062726090133114745, 8.72900089310611E-4, 9.275083518691869E-5, 4.133957633461558E-5, 0.002037599477144285
8.123476848090983E-6, 0.0, 8.057693082470488E-5, 2.4425724087020714E-5, 2.899493755921369E-4, 4.8500894413552864E-5, 0.0010760878764796207, 6.189466841400963E-4, 0.001454586142269714, 2.1686939340707816E-5
1.4163116699841152E-4, 5.537090895499868E-6, 1.9378423958016906E-4, 0.008287222969071991, 4.5725463409984943E-4, 0.0060424494769980705, 9.126223797942539E-4, 4.6717209854914873E-4, 4.7104340687860574E-5, 0.00301585315409304
1.116954437566901E-5, 5.901170733261772E-6, 6.217346879759403E-4, 0.0013460623849026745, 6.16046154177871E-6, 4.6805394184016784E-5, 2.2888022879920925E-4, 8.41214714047084E-5, 7.593236178849917E-4, 0.00726109474966995
