5280, 664, 17032, 941, 3237, 3763, 7725, 3938, 4284, 3182
5486, 5880, 17556, 7311, 4580, 4711, 8569, 4180, 5117, 3322
5580, 5883, 18077, 7464, 4866, 5394, 8626, 4341, 5311, 3324
6286, 6900, 18733, 7551, 4873, 5396, 8986, 6279, 6930, 3978
8149, 6923, 18754, 7667, 6862, 6015, 13076, 7020, 6998, 4453
8308, 7606, 19868, 8043, 7460, 6334, 13111, 7669, 7168, 8688
8316, 11385, 19949, 8045, 8173, 6481, 13207, 11042, 7250, 8828
8449, 20915, 20039, 8072, 8201, 6528, 20351, 11323, 7860, 9491
8655, 22772, 20425, 8079, 8715, 7287, 20614, 11895, 7887, 10141
8837, 23436, 20425, 8668, 9768, 7354, 20653, 11918, 7887, 12900
9556, 23436, 23255, 8677, 13014, 8845, 21191, 12035, 7936, 13159
9627, 23576, 23328, 8710, 13103, 12656, 21395, 12303, 7936, 13870
9733, 23775, 26571, 9616, 13351, 12665, 21471, 12323, 8094, 13997
13682, 24665, 26643, 14807, 14318, 14134, 21592, 12325, 8382, 13998
14979, 24672, 26686, 14810, 14349, 14188, 22152, 12341, 11901, 14002
14989, 25250, 26754, 14932, 14406, 14196, 22175, 12341, 12429, 14023
15026, 25317, 29102, 15555, 15182, 14322, 23128, 12568, 12429, 14076
15042, 25405, 29728, 15578, 15211, 15964, 23181, 12648, 12432, 15694
15264, 25407, 29795, 15602, 16402, 16002, 23300, 13017, 12484, 15695
15287, 25409, 30049, 15685, 16564, 16004, 23410, 13057, 16825, 17510
16608, 25499, 31523, 15815, 16639, 16648, 23729, 13235, 16825, 17510
16612, 25918, 32139, 16112, 17326, 18099, 24520, 16612, 16944, 17514
16749, 26076, 32158, 16224, 17331, 18110, 24520, 16983, 17037, 20171
16813, 26085, 32819, 16314, 17970, 18123, 27418, 17888, 19890, 20171
16831, 26088, 32848, 16323, 18034, 22802, 27808, 17957, 19946, 20184
16949, 28909, 32880, 16544, 18216, 23055, 28797, 18175, 20000, 22223
17641, 29615, 32906, 16574, 18867, 23291, 28820, 19752, 20016, 22643
17641, 29795, 33012, 16751, 18873, 23365, 28820, 19766, 20161, 22754
17846, 29817, 33078, 18089, 18905, 23514, 29399, 20169, 20197, 22765
17937, 29825, 33450, 18101, 19413, 23538, 29405, 20169, 20231, 23681
17984, 29828, 33453, 18112, 19413, 23542, 30645, 22601, 20274, 23722
18072, 30404, 33466, 18778, 19484, 23575, 30809, 23116, 20281, 23819
18135, 31737, 35232, 18794, 19512, 23753, 30809, 23294, 20426, 24106
18290, 31877, 35419, 21521, 19517, 23832, 30868, 23296, 20475, 24131
18307, 31911, 35423, 21557, 19911, 26110, 30944, 23354, 22656, 24285
18329, 31917, 35423, 21557, 20038, 26118, 31033, 23354, 22656, 24424
19053, 32009, 35431, 21574, 20219, 26123, 31049, 23395, 23027, 24734
19073, 32010, 35721, 21574, 20618, 26772, 31104, 26079, 23095, 24735
19074, 32014, 35806, 22627, 20618, 26818, 31469, 26132, 23169, 25067
19094, 32014, 35830, 22903, 25668, 27081, 31469, 26314, 23359, 25246
19640, 32680, 35841, 27488, 25681, 27278, 31479, 26498, 24098, 29429
19689, 32840, 35948, 27493, 26248, 27294, 31501, 26861, 24110, 29429
19866, 32840, 35948, 27857, 26249, 27294, 31533, 38973, 24191, 29430
20092, 32922, 35951, 27999, 26249, 28259, 31993, 38975, 24314, 29609
20092, 32922, 36004, 28173, 27084, 28730, 32125, 38993, 24537, 29762
20100, 33089, 36042, 28310, 27086, 28787, 32842, 38993, 24537, 29943
20251, 33094, 36596, 29354, 28993, 28787, 32844, 38993, 24717, 29959
21063, 33541, 36672, 29434, 29015, 28787, 33121, 39154, 24717, 30026
21063, 33646, 36675, 29434, 29924, 28850, 33159, 39178, 24761, 31435
21848, 33777, 36826, 29520, 29925, 28850, 33176, 39588, 25346, 31693
22104, 33829, 36826, 29793, 29925, 28883, 33235, 39733, 25376, 32075
22317, 34098, 36846, 29793, 29925, 28886, 33446, 39815, 25930, 32316
22334, 34111, 36891, 30302, 30021, 31454, 33459, 39829, 25930, 32359
22334, 34335, 37123, 30486, 30140, 31456, 33460, 39958, 25989, 32359
22334, 35986, 37125, 30486, 30144, 31471, 33515, 41138, 26111, 33001
25873, 35992, 37184, 30543, 30782, 31477, 33675, 41194, 26175, 33015
25882, 36069, 37184, 30709, 40061, 31481, 33730, 41554, 26211, 33018
25950, 36069, 37281, 30801, 40061, 34016, 33792, 41573, 26275, 33018
25952, 36112, 37321, 30802, 40061, 34546, 33862, 41626, 26309, 33184
25960, 36169, 37321, 30826, 40088, 34558, 33923, 41812, 26422, 33227
26420, 36177, 37356, 30828, 40100, 34615, 33926, 41812, 26492, 33227
26421, 37133, 37653, 30828, 40141, 34884, 36007, 41970, 26514, 33233
26429, 37136, 38354, 31765, 40205, 34884, 36007, 41998, 26801, 33338
26454, 37136, 38380, 31765, 40278, 35003, 36307, 41999, 26933, 33507
26758, 37140, 38434, 31861, 40317, 35003, 36574, 42027, 26933, 33595
26763, 37146, 38553, 32017, 40578, 35233, 36579, 42027, 27024, 33756
26900, 37164, 39065, 32017, 40578, 35240, 36579, 42571, 27067, 33868
