32, 8, 234, 81, 139, 87, 1009, 206, 12, 5
49, 19, 249, 84, 140, 88, 1031, 233, 39, 147
54, 176, 409, 87, 184, 88, 1051, 236, 40, 962
698, 261, 412, 351, 185, 88, 1231, 271, 44, 967
1113, 270, 412, 938, 185, 182, 1380, 380, 861, 988
1192, 291, 422, 943, 393, 1393, 1662, 407, 861, 988
1200, 705, 422, 943, 441, 1393, 1662, 412, 861, 989
1250, 706, 556, 990, 1228, 1415, 1664, 412, 886, 1005
1252, 770, 587, 1208, 1282, 1491, 1666, 552, 888, 1005
1258, 796, 587, 1209, 1282, 1499, 1819, 593, 1725, 1005
1260, 837, 587, 1209, 1314, 1553, 1819, 623, 1998, 1005
1493, 845, 606, 1210, 1388, 1553, 1822, 623, 2500, 1033
1761, 850, 771, 1253, 1416, 1553, 1847, 623, 2500, 1047
1762, 871, 1592, 1253, 1591, 1553, 1990, 624, 2500, 1150
1769, 873, 1607, 1255, 1598, 1553, 1990, 624, 2531, 1190
1774, 873, 1620, 1255, 1598, 1553, 2263, 624, 2556, 1703
3237, 873, 1621, 1255, 1851, 1561, 2445, 854, 2644, 1703
3237, 952, 1761, 1255, 2173, 1561, 2445, 994, 2644, 1916
3238, 1270, 1768, 1255, 2295, 1561, 2456, 994, 2644, 1947
3302, 1303, 1768, 1255, 3402, 1561, 2506, 994, 2765, 2505
3345, 1306, 1789, 2035, 3408, 1561, 2506, 997, 3863, 2511
3523, 1345, 1789, 2035, 3408, 1599, 2746, 1005, 3883, 2511
3532, 1345, 1789, 2045, 3949, 2162, 2836, 1005, 3973, 2511
3532, 1345, 2645, 2045, 3952, 3133, 2842, 1005, 4024, 3048
3532, 1346, 2731, 2063, 3952, 3149, 2843, 1005, 4958, 3187
3539, 1446, 2768, 2069, 3956, 3149, 2863, 1050, 4964, 3188
3539, 1446, 2844, 2069, 3987, 3154, 2865, 1051, 4964, 3194
4226, 3814, 3000, 2069, 4329, 3240, 2867, 1051, 4964, 3196
6725, 3862, 3006, 2069, 4330, 3269, 3070, 1225, 4965, 3200
6728, 3876, 3059, 2072, 4375, 3342, 3100, 1800, 5024, 3204
7089, 3876, 3086, 2073, 4376, 3362, 3152, 1889, 5024, 3244
7660, 3877, 3087, 2073, 4562, 3627, 3152, 1889, 5025, 3244
7660, 3877, 3087, 2073, 4562, 3658, 3211, 1889, 5027, 4223
7700, 3945, 3205, 2149, 4562, 3658, 3348, 1889, 7074, 4223
7737, 3945, 3336, 3961, 4562, 3664, 3610, 1892, 8645, 4230
7737, 4134, 3412, 3961, 4562, 3664, 3610, 1892, 8807, 4230
7737, 4136, 3413, 4003, 4564, 3664, 4076, 1892, 8963, 4293
9168, 4929, 3429, 4003, 4564, 3691, 4137, 2798, 9002, 4293
9168, 4929, 4499, 4003, 4564, 4805, 4251, 2871, 9004, 4294
9301, 14765, 4499, 4068, 4564, 5266, 4286, 2946, 9051, 4838
9301, 14796, 4508, 4068, 4564, 5737, 4286, 2953, 9068, 4888
9301, 14796, 4664, 4071, 4568, 7306, 4286, 3013, 9068, 4975
10446, 14852, 9210, 4075, 4625, 9426, 4428, 3017, 10188, 5615
10452, 14853, 9241, 4110, 4825, 9428, 4434, 3017, 10190, 5619
10452, 14855, 9264, 4114, 4843, 9428, 4441, 3039, 10831, 5619
10452, 14873, 9268, 4114, 4843, 9614, 4441, 3065, 10841, 5621
10477, 14873, 9268, 4114, 4843, 9702, 4441, 3065, 10846, 5621
10507, 14873, 9268, 4114, 4845, 9791, 6312, 3065, 10846, 5621
10508, 14873, 9268, 4114, 4857, 9791, 6364, 3065, 10872, 5872
10529, 14873, 9278, 4114, 4861, 9791, 6364, 3065, 10882, 5872
10545, 14873, 9280, 4120, 4861, 9791, 6364, 3065, 10883, 6018
10553, 14879, 9281, 4120, 4861, 9841, 6382, 3065, 10883, 6066
10566, 14923, 9281, 4123, 4861, 9841, 6418, 5294, 10898, 6067
10962, 14993, 9317, 4123, 4861, 9859, 6774, 5297, 10898, 6067
11061, 14993, 9317, 4561, 4861, 9879, 6781, 5315, 10898, 6073
11061, 15498, 10264, 4561, 4866, 9879, 6781, 5315, 10905, 6119
11205, 15498, 10264, 4561, 4866, 11966, 6899, 5331, 10938, 6119
11206, 15553, 10278, 4760, 4873, 11966, 6904, 5341, 10938, 6127
11206, 15610, 10286, 4761, 4873, 11981, 6904, 5341, 10963, 6127
11206, 15612, 10509, 4763, 4873, 13889, 6904, 5343, 11087, 6155
11208, 15614, 10515, 5076, 4938, 13889, 7076, 5343, 11727, 6162
11208, 15614, 10943, 5076, 5063, 14148, 7076, 5361, 11833, 6162
11401, 15614, 10943, 5361, 5063, 14148, 7086, 5447, 11833, 6463
11401, 15617, 10948, 6046, 5063, 14167, 7236, 5447, 12017, 6539
11451, 15617, 10948, 6144, 5174, 14178, 7236, 6241, 12139, 6539
14250, 15620, 11115, 6144, 5237, 14178, 7243, 6241, 14064, 6558
14827, 15620, 11208, 6169, 5237, 14178, 7257, 6241, 14360, 6566
14840, 15642, 11259, 6291, 5237, 14382, 7506, 6241, 14740, 6730
14920, 15871, 11270, 6310, 5237, 14389, 7844, 6243, 14740, 7013
14920, 15871, 11270, 6310, 5499, 14509, 7890, 6275, 14773, 7039
14948, 15871, 11270, 6310, 5540, 14994, 7892, 6291, 14798, 7039
14952, 15871, 11461, 6343, 5914, 14997, 8212, 6291, 14798, 7114
14952, 15895, 11462, 6343, 5914, 14997, 8213, 6291, 16381, 7123
15059, 15901, 11462, 6343, 5914, 17599, 8263, 6353, 16383, 7127
15084, 16192, 11643, 6399, 5920, 17599, 8266, 6353, 16383, 7127
15084, 16202, 11643, 6606, 5926, 17698, 8266, 6353, 16705, 7140
15088, 16202, 11643, 6607, 5926, 17820, 8266, 6353, 16705, 7158
15093, 16207, 11643, 6607, 6111, 17839, 8268, 6353, 16705, 7192
15094, 16211, 12033, 6610, 6111, 17839, 8388, 6353, 16719, 7212
15100, 16253, 12036, 6841, 6111, 17839, 8388, 6353, 16719, 7214
15113, 16466, 12532, 6844, 6111, 17842, 8799, 6379, 16724, 8657
15113, 16505, 12536, 6996, 6111, 17842, 8799, 6385, 16743, 8657
15113, 16694, 12539, 6997, 6132, 17854, 9378, 6385, 16796, 8657
15193, 16694, 12571, 7050, 6159, 17854, 9378, 6389, 16829, 8662
15240, 16694, 12688, 7050, 6159, 17857, 9532, 6688, 16829, 8775
15421, 16767, 12688, 7415, 6160, 18022, 10768, 6688, 16829, 9124
15421, 16767, 12700, 7425, 6781, 18024, 10774, 6688, 16852, 9128
15425, 16770, 12709, 7673, 7451, 18024, 10790, 6692, 16852, 9128
15425, 16770, 12709, 7693, 7463, 18126, 11038, 6692, 17451, 9131
15443, 17053, 12714, 7726, 7463, 18278, 11038, 6724, 17467, 9135
15443, 17061, 14663, 7947, 7463, 18311, 11038, 7041, 17467, 9181
15443, 17061, 14663, 7947, 7463, 18479, 11087, 7045, 17467, 9246
15444, 17061, 14663, 7947, 7561, 18484, 11093, 7045, 17467, 9393
15444, 17061, 14663, 7967, 7561, 18528, 11233, 7069, 17563, 9393
15549, 17064, 14663, 7967, 7561, 18528, 11365, 7069, 17566, 9399
15899, 17064, 14664, 7994, 7654, 18528, 11541, 7089, 17568, 10939
15899, 17064, 14664, 7994, 7661, 18528, 11541, 7113, 17568, 10972
15911, 17090, 15292, 7994, 7919, 18528, 11901, 7113, 17593, 10972
16156, 17091, 15292, 8001, 7919, 18577, 12043, 7114, 17613, 10972
16192, 17091, 15395, 8001, 7921, 18734, 12043, 7114, 17620, 11050
16252, 17096, 15602, 8001, 7998, 18821, 12052, 7456, 17620, 11050
16252, 17096, 15602, 8001, 8006, 19008, 12052, 7470, 17620, 11131
16252, 17096, 15638, 8008, 8006, 19010, 12065, 7472, 17961, 11314
16557, 17096, 15638, 8008, 9644, 19014, 12065, 7479, 17961, 11314
16557, 17518, 15721, 8008, 9762, 19014, 12065, 7479, 18124, 11371
16569, 17518, 16024, 8116, 9762, 19014, 12084, 7504, 18124, 11371
16579, 17518, 16118, 8116, 9762, 19014, 12084, 7757, 18124, 11371
16579, 17518, 16215, 8116, 9762, 19072, 12084, 7763, 18273, 11997
